"","X","City","State","State_Abbr","Plant","Site_Name","Zipcode","Population_Served","County_FIPS","Collection_Date","Sample_ID","Dilution","BCoV.Recovery","BCoV.Recovery.LCI","BCoV.Recovery.UCI","MPXV_G2R_gc_g_dry_weight","MPXV_G2R_gc_g_dry_weight_UCI","MPXV_G2R_gc_g_dry_weight_LCI","MPXV_G2R_norm_PMMoV","PMMoV_gc_g_dry_weight","PMMoV_gc_g_dry_weight_UCI","PMMoV_gc_g_dry_weight_LCI","XBB_bkpt_gc_g_dry_weight","XBB_bkpt_gc_g_dry_weight_UCI","XBB_bkpt_gc_g_dry_weight_LCI","XBB_bkpt_norm_PMMoV","SC2_BA_4_ORF1a_Del141143_gc_g_dry_weight","SC2_BA_4_ORF1a_Del141143_gc_g_dry_weight_UCI","SC2_BA_4_ORF1a_Del141143_gc_g_dry_weight_LCI","SC2_BA_4_ORF1a_Del141143_norm_PMMoV","MPXV_G2R_gc_g_dry_weight.1","MPXV_G2R_gc_g_dry_weight_UCI.1","MPXV_G2R_gc_g_dry_weight_LCI.1","MPXV_G2R_norm_PMMoV.1","Influenza_A_gc_g_dry_weight","Influenza_A_gc_g_dry_weight_UCI","Influenza_A_gc_g_dry_weight_LCI","Influenza_A_norm_PMMoV","SC2_N_gc_g_dry_weight","SC2_N_gc_g_dry_weight_UCI","SC2_N_gc_g_dry_weight_LCI","SC2_N_norm_PMMoV","SC2_BA_2_LPPA24S_gc_g_dry_weight","SC2_BA_2_LPPA24S_gc_g_dry_weight_UCI","SC2_BA_2_LPPA24S_gc_g_dry_weight_LCI","SC2_BA_2_LPPA24S_norm_PMMoV","SC2_Omicron_Del143145_gc_g_dry_weight","SC2_Omicron_Del143145_gc_g_dry_weight_UCI","SC2_Omicron_Del143145_gc_g_dry_weight_LCI","SC2_Omicron_Del143145_norm_PMMoV","SC2_S_gc_g_dry_weight","SC2_S_gc_g_dry_weight_UCI","SC2_S_gc_g_dry_weight_LCI","SC2_S_norm_PMMoV","SC2_Delta_156157_gc_g_dry_weight","SC2_Delta_156157_gc_g_dry_weight_UCI","SC2_Delta_156157_gc_g_dry_weight_LCI","SC2_Delta_156157_norm_PMMoV","HV_69_70_Del_gc_g_dry_weight","HV_69_70_Del_gc_g_dry_weight_UCI","HV_69_70_Del_gc_g_dry_weight_LCI","HV_69_70_Del_norm_PMMoV","Noro_G2_gc_g_dry_weight","Noro_G2_gc_g_dry_weight_UCI","Noro_G2_gc_g_dry_weight_LCI","Noro_G2_norm_PMMoV","Influenza_B_gc_g_dry_weight","Influenza_B_gc_g_dry_weight_UCI","Influenza_B_gc_g_dry_weight_LCI","Influenza_B_norm_PMMoV","HMPV_4_gc_g_dry_weight","HMPV_4_gc_g_dry_weight_UCI","HMPV_4_gc_g_dry_weight_LCI","HMPV_4_norm_PMMoV","HAV_gc_g_dry_weight","HAV_gc_g_dry_weight_UCI","HAV_gc_g_dry_weight_LCI","HAV_norm_PMMoV","HAdV_F_gc_g_dry_weight","HAdV_F_gc_g_dry_weight_UCI","HAdV_F_gc_g_dry_weight_LCI","HAdV_F_norm_PMMoV","Rotavirus_gc_g_dry_weight","Rotavirus_gc_g_dry_weight_UCI","Rotavirus_gc_g_dry_weight_LCI","Rotavirus_norm_PMMoV","EV.D68_gc_g_dry_weight","EV.D68_gc_g_dry_weight_UCI","EV.D68_gc_g_dry_weight_LCI","EV.D68_norm_PMMoV","C_auris_gc_g_dry_weight","C_auris_gc_g_dry_weight_UCI","C_auris_gc_g_dry_weight_LCI","C_auris_norm_PMMoV","RSV_gc_g_dry_weight","RSV_gc_g_dry_weight_UCI","RSV_gc_g_dry_weight_LCI","RSV_norm_PMMoV","MPXV_G2R_gc_g_dry_weight_trimmed5","MPXV_G2R_norm_PMMoV_trimmed5","PMMoV_gc_g_dry_weight_trimmed5","XBB_bkpt_gc_g_dry_weight_trimmed5","XBB_bkpt_norm_PMMoV_trimmed5","SC2_BA_4_ORF1a_Del141143_gc_g_dry_weight_trimmed5","SC2_BA_4_ORF1a_Del141143_norm_PMMoV_trimmed5","MPXV_G2R_gc_g_dry_weight_trimmed5.1","MPXV_G2R_norm_PMMoV_trimmed5.1","Influenza_A_gc_g_dry_weight_trimmed5","Influenza_A_norm_PMMoV_trimmed5","SC2_N_gc_g_dry_weight_trimmed5","SC2_N_norm_PMMoV_trimmed5","SC2_BA_2_LPPA24S_gc_g_dry_weight_trimmed5","SC2_BA_2_LPPA24S_norm_PMMoV_trimmed5","SC2_Omicron_Del143145_gc_g_dry_weight_trimmed5","SC2_Omicron_Del143145_norm_PMMoV_trimmed5","SC2_S_gc_g_dry_weight_trimmed5","SC2_S_norm_PMMoV_trimmed5","SC2_Delta_156157_gc_g_dry_weight_trimmed5","SC2_Delta_156157_norm_PMMoV_trimmed5","HV_69_70_Del_gc_g_dry_weight_trimmed5","HV_69_70_Del_norm_PMMoV_trimmed5","Noro_G2_gc_g_dry_weight_trimmed5","Noro_G2_norm_PMMoV_trimmed5","Influenza_B_gc_g_dry_weight_trimmed5","Influenza_B_norm_PMMoV_trimmed5","HMPV_4_gc_g_dry_weight_trimmed5","HMPV_4_norm_PMMoV_trimmed5","HAV_gc_g_dry_weight_trimmed5","HAV_norm_PMMoV_trimmed5","HAdV_F_gc_g_dry_weight_trimmed5","HAdV_F_norm_PMMoV_trimmed5","Rotavirus_gc_g_dry_weight_trimmed5","Rotavirus_norm_PMMoV_trimmed5","EV.D68_gc_g_dry_weight_trimmed5","EV.D68_norm_PMMoV_trimmed5","C_auris_gc_g_dry_weight_trimmed5","C_auris_norm_PMMoV_trimmed5","RSV_gc_g_dry_weight_trimmed5","RSV_norm_PMMoV_trimmed5","MPXV_G2R_num_wells","PMMoV_num_wells","XBB_bkpt_num_wells","SC2_BA_4_ORF1a_Del141143_num_wells","MPXV_G2R_num_wells.1","Influenza_A_num_wells","SC2_N_num_wells","SC2_BA_2_LPPA24S_num_wells","SC2_Omicron_Del143145_num_wells","SC2_S_num_wells","SC2_Delta_156157_num_wells","HV_69_70_Del_num_wells","Noro_G2_num_wells","Influenza_B_num_wells","HMPV_4_num_wells","HAV_num_wells","HAdV_F_num_wells","Rotavirus_num_wells","EV.D68_num_wells","C_auris_num_wells","RSV_num_wells"
"17527",17527,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","5/12/2022","32-220512",1,2.702,2.361,3.075,NA,NA,NA,NA,843232743.9,919733895.6,764811287.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12084.41598,18274.62339,5829.20588,1.4331056359757e-05,324621.7385,345698.1225,305360.3399,0.000384973,314539.5076,354853.2842,276407.1789,0.000373016,0,0,0,0,342933.068,377924.0702,310061.4722,0.000406689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,572781381.3,NA,NA,NA,NA,NA,NA,13943.14263,1.80497988074064e-05,445081.9086,0.000701358,315808.607,0.000586142,0,0,347060.2158,0.000570861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,NA,NA,5,6,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"17528",17528,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","5/15/2022","32-220515",1,1.106,0.843,1.364,NA,NA,NA,NA,521012085,562902384.4,478481486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6226.771276,9153.459867,3567.261298,1.19512991249982e-05,333023.6053,353774.8464,313668.4672,0.000639186,276350.7334,301139.6027,252929.713,0.000530411,0,0,0,0,300357.2082,326657.3588,273946.4061,0.000576488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,552584725.3,NA,NA,NA,NA,NA,NA,7670.598895,1.54342399998533e-05,445081.9086,0.000678589,315808.607,0.000641886,0,0,347060.2158,0.000597299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,NA,NA,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"17529",17529,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","5/17/2022","32-220517",1,1.101,0,2.29,NA,NA,NA,NA,285590605.9,600745679,4.07168458781362e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4700.609433,8645.333697,1345.248419,1.64592578880224e-05,677600.3821,838197.4415,512889.0827,0.002372628,356535.58,458206.3955,264293.4109,0.001248415,0,0,0,0,397890.3712,500755.5561,293456.6211,0.001393219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,368706161.5,NA,NA,NA,NA,NA,NA,5160.138931,1.39315870788453e-05,265657.3685,0.000513378,249819.4822,0.000504203,0,0,261978.9042,0.000506835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,NA,NA,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"17530",17530,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","5/19/2022","32-220519",1,0.991,0.775,1.243,NA,NA,NA,NA,293509347.1,302576297.1,284476693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4553.036085,6934.356437,2770.422312,1.55124057517806e-05,139326.7617,166546.322,113514.8851,0.000474693,158568.2056,182186.1873,144609.1284,0.000540249,0,0,0,0,142646.4363,158524.3468,127868.067,0.000486003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,295918150,NA,NA,NA,NA,NA,NA,3084.548506,9.15456829225961e-06,302805.6229,0.000851572,263818.173,0.000770518,0,0,268046.9918,0.000751916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,NA,NA,6,3,6,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"17531",17531,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","5/22/2022","32-220522",1,1.2,0.475,1.817,NA,NA,NA,NA,291597052.3,363924987.1,206973303.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,124295.0393,145803.0762,100177.9104,0.000426256,128870.7687,143321.3782,114987.7832,0.000441948,0,0,0,0,133555.1404,146844.9635,120266.4969,0.000458013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,295918150,NA,NA,NA,NA,NA,NA,3084.548506,1.06572212132677e-05,305075.9085,0.000831852,273987.8963,0.000768296,0,0,275122.1319,0.000742712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,NA,NA,6,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"17532",17532,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","5/24/2022","32-220524",1,2.71,2.229,3.189,NA,NA,NA,NA,302648050.5,314017622.6,291252313.7,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,436066.5018,477180.9837,380921.9479,0.001440837,375553.6339,416081.362,334985.6592,0.001240892,NA,NA,NA,NA,361137.331,386430.4891,330407.9633,0.001193258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,394017039.1,NA,NA,0,0,NA,NA,4505.621693,9.83816481437264e-06,258924.5975,0.000506537,237590.3,0.000501981,NA,NA,260395.8862,0.000509996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,6,NA,6,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"17533",17533,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","5/26/2022","32-220526",1,0.836,0.628,1.073,NA,NA,NA,NA,585893719.8,660869565.2,520193236.7,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,11285.02415,15536.23188,6979.710145,1.92612137203166e-05,339834.4621,366744.7003,312992.9621,0.000580027,306859.9034,329275.3623,287536.2319,0.000523747,NA,NA,NA,NA,321582.6283,347433.9287,295240.6326,0.000548875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,477253741.3,NA,NA,0,0,NA,NA,6749.617717,1.10877674705513e-05,357837.8442,0.000828585,309918.776,0.000735529,NA,NA,333226.1844,0.000745748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,6,NA,6,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"17534",17534,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","5/29/2022","32-220529",1,1.711,1.522,1.916,NA,NA,NA,NA,640177990.1,684090702.1,593877011.3,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,8963.828996,12821.00166,5971.130871,1.40020886913373e-05,297612.5686,335279.7069,261796.4971,0.00046489,247342.7909,278382.8009,219276.3072,0.000386366,NA,NA,NA,NA,316958.5939,346458.3745,293660.2093,0.00049511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,566000687.4,NA,NA,0,0,NA,NA,10764.34219,1.84783799506008e-05,430281.1642,0.000975346,416283.4396,0.00092011,NA,NA,400446.883,0.000884591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,6,NA,6,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"17535",17535,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","5/31/2022","32-220531",1,0.965,0.855,1.085,NA,NA,NA,NA,543219453.6,633207325.2,440451082.7,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,12044.17342,16277.95585,7964.606781,2.21718374401486e-05,1958546.41,2374225.138,1750091.553,0.003605442,1577263.945,1663269.59,1485942.007,0.002903548,NA,NA,NA,NA,1572302.159,1914852.019,1399363.091,0.002894414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,566000687.4,NA,NA,0,0,NA,NA,15091.85258,2.66702124557873e-05,710960.8087,0.001519068,555175.604,0.001141203,NA,NA,562528.8374,0.00116575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,5,NA,6,5,6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"17536",17536,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","6/2/2022","32-220602",1,6.725,6.02,7.481,NA,NA,NA,NA,568888888.9,583601532.6,554176245.2,NA,NA,NA,NA,4683.524904,7466.666667,2292.720307,8.23275862068965e-06,NA,NA,NA,NA,21946.36015,27708.81226,17042.14559,3.85775862068965e-05,514942.5287,544367.8161,489195.4023,0.000905172,566436.7816,610574.7126,529655.1724,0.00099569,NA,NA,NA,NA,518620.6897,562758.6207,474482.7586,0.000911638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,584095444.2,NA,NA,0,0,NA,NA,14318.12086,2.49171707794608e-05,696886.8442,0.001480689,535336.5665,0.001095409,NA,NA,560987.4926,0.001147828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,6,NA,6,6,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"17537",17537,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","6/5/2022","32-220605",1,1.486,1.304,1.684,NA,NA,NA,NA,416049459.1,430668493.9,400091719.9,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,31397.55388,40294.89543,22721.92419,7.54659168400676e-05,1278105.435,1378538.088,1168400.664,0.003072004,792230.1271,867254.7362,712583.4287,0.001904173,NA,NA,NA,NA,847383.1943,914917.689,778412.8406,0.002036737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,509385933.9,NA,NA,0,0,NA,NA,11330.17786,2.02498078823484e-05,696895.8149,0.001625033,539654.9653,0.001228378,NA,NA,554140.7074,0.001280871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,5,NA,5,5,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"17538",17538,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","6/7/2022","32-220607",1,1.202,0,2.371,NA,NA,NA,NA,1007232773,1039432137,974178381.2,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,213840.401,238235.8083,191173.2691,0.000212305,203626.1809,219674.9469,187578.9709,0.000202164,NA,NA,NA,NA,224278.7345,249242.0632,201043.9154,0.000222668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,547628137.2,NA,NA,0,0,NA,NA,7315.453384,1.28591954022988e-05,375085.7319,0.000759441,364466.815,0.000728753,NA,NA,358728.0375,0.000734262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,4,NA,6,4,6,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"17539",17539,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","6/9/2022","32-220609",1,2.006,1.383,2.691,NA,NA,NA,NA,331475747.9,355638703.1,309538623.6,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,297639.4808,324297.6899,272354.6397,0.000897922,260297.9872,281226.8806,241202.8457,0.00078527,NA,NA,NA,NA,296418.2382,321864.2212,271404.0993,0.000894238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,693742765.2,NA,NA,0,0,NA,NA,2494.216105,1.9291012751799e-06,372848.6334,0.000588744,317786.0342,0.000506785,NA,NA,340467.4293,0.000549965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,5,NA,5,5,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"17540",17540,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","6/12/2022","32-220612",1,0.851,0.749,0.962,NA,NA,NA,NA,657946063.5,710185232.8,615672514.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,312675.1862,343728.9856,282745.0266,0.000475229,266665.6762,288812.18,244521.4254,0.0004053,NA,NA,NA,NA,261145.1846,293577.8523,229293.2433,0.00039691,NA,NA,NA,NA,80467.83626,94128.65497,68304.09357,0.000122302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,901234131.1,NA,NA,NA,NA,NA,NA,0,0,356970.9758,0.000437274,317786.0342,0.000426876,NA,NA,340467.4293,0.00043164,NA,NA,110144.6252,0.000122302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,NA,NA,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,6
"17541",17541,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","6/14/2022","32-220614",1,1.602,1.405,1.797,NA,NA,NA,NA,1292942023,1554664542,1038277823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7482.648314,10795.90613,3674.50254,5.7873038255397e-06,508231.2333,546124.7495,467415.311,0.000393081,426394.4392,450692.749,402100.5998,0.000329786,NA,NA,NA,NA,463838.8651,497920.4144,426694.5822,0.000358747,NA,NA,NA,NA,110144.6252,129933.4208,89535.53584,8.51891448152349e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,723966063.9,NA,NA,NA,NA,NA,NA,0,0,356970.9758,0.00049081,329675.6786,0.000524457,NA,NA,367350.8901,0.000551698,NA,NA,118196.4152,0.000193924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,NA,NA,6,5,5,NA,5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,6
"17542",17542,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","6/16/2022","32-220616",1,0.88,0.719,1.037,NA,NA,NA,NA,1038523557,1085196023,990941924.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,460598.2606,499577.8043,429759.424,0.000443513,566559.0887,602391.8474,530867.0975,0.000545543,NA,NA,NA,NA,560036.6368,593067.1871,529434.6339,0.000539262,NA,NA,NA,NA,315469.6613,338238.1743,286399.5368,0.000303767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,825428760.4,NA,NA,NA,NA,NA,NA,1730.57319,1.9291012751799e-06,427168.2267,0.00049081,429640.1494,0.000524457,NA,NA,455223.6897,0.000551698,NA,NA,131439.3791,0.000196788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,NA,NA,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,6
"17543",17543,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","6/19/2022","32-220619",1,0.661,0.446,0.872,NA,NA,NA,NA,475428571.4,533333333.3,4.16e+08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,263239.3792,283986.7546,242494.4015,0.000553689,295966.9204,317967.3332,273969.2143,0.000622527,NA,NA,NA,NA,341795.5671,365439.5694,318154.6165,0.000718921,NA,NA,NA,NA,126248.2053,150508.5809,105652.6093,0.000265546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,919925269,NA,NA,NA,NA,NA,NA,1730.57319,1.9291012751799e-06,513541.0558,0.000534855,512157.4881,0.0005818,NA,NA,525192.7452,0.000614735,NA,NA,190347.6096,0.000257277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,NA,NA,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,6
"17544",17544,"Santa Cruz","California","CA","Santa Cruz, CA","City of Santa Cruz WTF - City Influent",95060,160000,"06087","6/21/2022","32-220621",1,0.915,0.799,1.031,NA,NA,NA,NA,779816660.9,802912283.5,756644573.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5191.719571,7907.075064,3183.536797,6.65761560564346e-06,4450454.762,4674651.194,4277895.685,0.005707053,2767433.091,2834509.317,2712555.032,0.003548825,NA,NA,NA,NA,2867382.289,2954784.431,2789410.985,0.003676995,NA,NA,NA,NA,157925.3067,170735.4001,145116.5353,0.000202516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,732226940.6,NA,NA,NA,NA,NA,NA,788.8054655,2.1900894932312e-06,431877.1044,0.000624686,468681.6485,0.000623343,NA,NA,484511.6458,0.000678202,NA,NA,201155.6658,0.000291343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,NA,NA,NA,6,6,6,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,6
